timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1751467975272,73,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-12,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,73,0,0
1751467975280,81,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-15,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,81,0,0
1751467975282,86,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-8,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,86,0,0
1751467975287,81,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-17,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,81,0,0
1751467975298,73,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-16,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,73,0,0
1751467975313,64,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-14,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,64,0,0
1751467975311,67,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-11,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,67,0,0
1751467975320,60,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-10,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,60,0,0
1751467975323,68,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-13,text,true,,206,136,15,15,http://localhost:8080/weather/average/week,68,0,0
1751467975328,81,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-7,text,true,,206,136,15,15,http://localhost:8080/weather/average/week,80,0,0
1751467975328,89,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-2,text,true,,206,136,15,15,http://localhost:8080/weather/average/week,89,0,0
1751467975329,92,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-4,text,true,,206,136,14,14,http://localhost:8080/weather/average/week,91,0,0
1751467975361,62,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-15,text,true,,206,136,13,13,http://localhost:8080/weather/average/week,61,0,0
1751467975039,386,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-3,text,true,,206,136,13,13,http://localhost:8080/weather/average/week,386,0,0
1751467975368,60,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-8,text,true,,206,136,13,13,http://localhost:8080/weather/average/week,60,0,0
